sector,trading_date,open,high,low,close,volume,year,month,date
IT Sector,2021-07-25,45.64,46.49,44.99,45.7,496989.82,2021,07,25
IT Sector,2021-07-26,45.77,46.75,44.94,45.74,1107738.82,2021,07,26
IT Sector,2021-07-27,46.02,47.26,45.35,46.52,825731.91,2021,07,27
IT Sector,2021-07-28,46.73,48.23,45.99,47.37,1453202.73,2021,07,28
IT Sector,2021-07-29,47.66,48.28,46.65,47.33,942180.45,2021,07,29
IT Sector,2021-06-22,42.31,43.11,41.57,42.41,494139.18,2021,06,22
IT Sector,2021-06-08,41.76,42.59,41.08,41.66,493241.0,2021,06,08
IT Sector,2021-06-01,42.14,42.87,41.5,42.11,547451.09,2021,06,01
IT Sector,2021-06-09,41.76,44.45,41.64,43.73,1125657.91,2021,06,09
IT Sector,2021-06-28,41.41,42.25,40.35,41.43,235135.09,2021,06,28
IT Sector,2021-06-17,43.71,43.95,42.18,42.55,464931.0,2021,06,17
IT Sector,2021-06-03,41.46,42.44,40.87,41.32,505171.91,2021,06,03
IT Sector,2021-06-20,42.42,43.55,41.38,42.25,451289.91,2021,06,20
IT Sector,2021-06-06,41.33,42.45,40.03,41.08,805733.36,2021,06,06
IT Sector,2021-06-15,42.99,44.38,42.33,43.41,671039.91,2021,06,15
IT Sector,2021-06-07,41.35,43.01,40.63,41.54,793814.82,2021,06,07
IT Sector,2021-06-14,43.38,43.84,42.05,42.65,540384.09,2021,06,14
IT Sector,2021-06-13,44.55,45.04,43.05,43.53,599995.91,2021,06,13
IT Sector,2021-06-30,41.96,43.57,41.35,42.61,385486.09,2021,06,30
IT Sector,2021-06-21,43.05,43.58,41.65,42.22,403786.91,2021,06,21
IT Sector,2021-06-29,41.42,43.11,40.69,41.74,405616.0,2021,06,29
IT Sector,2021-06-10,44.43,45.93,43.31,44.26,1068864.36,2021,06,10
IT Sector,2021-06-02,42.32,42.85,40.9,41.4,495520.18,2021,06,02
IT Sector,2021-06-27,42.03,42.45,40.56,41.04,373617.73,2021,06,27
IT Sector,2021-06-16,43.92,44.87,42.58,43.09,599658.82,2021,06,16
IT Sector,2021-06-24,43.06,43.28,42.12,42.64,299677.18,2021,06,24
IT Sector,2021-06-23,42.71,44.26,42.02,42.73,872861.36,2021,06,23
IT Sector,2021-03-01,35.25,35.65,34.95,35.31,76947.18,2021,03,01
IT Sector,2021-03-02,35.84,36.3,35.5,36.01,449574.0,2021,03,02
IT Sector,2021-03-03,36.38,37.49,36.12,36.97,288443.64,2021,03,03
IT Sector,2021-03-04,37.32,37.63,36.56,37.11,442192.55,2021,03,04
IT Sector,2021-03-07,37.28,37.72,36.2,36.51,392997.27,2021,03,07
IT Sector,2021-03-08,36.69,37.3,36.22,36.77,347405.0,2021,03,08
IT Sector,2021-03-09,36.93,37.28,36.34,36.54,338554.18,2021,03,09
IT Sector,2021-03-10,36.52,36.85,35.94,36.33,253689.09,2021,03,10
IT Sector,2021-03-11,36.36,37.1,35.98,36.59,275858.45,2021,03,11
IT Sector,2021-03-14,36.75,37.29,36.16,36.59,248828.27,2021,03,14
IT Sector,2021-03-15,36.59,36.95,36.05,36.52,202536.73,2021,03,15
IT Sector,2021-03-16,36.75,37.31,36.04,36.55,258296.73,2021,03,16
IT Sector,2021-03-18,36.62,36.89,35.65,35.83,191105.09,2021,03,18
IT Sector,2021-03-21,33.74,33.91,32.74,32.97,206163.3,2021,03,21
IT Sector,2021-03-22,35.19,35.95,34.55,35.57,178410.45,2021,03,22
IT Sector,2021-03-23,35.62,36.12,34.94,35.2,138500.18,2021,03,23
IT Sector,2021-03-24,33.13,33.44,32.28,32.45,202223.1,2021,03,24
IT Sector,2021-03-25,32.39,32.97,32.03,32.55,107524.7,2021,03,25
IT Sector,2021-03-28,34.78,35.01,34.3,34.55,86223.55,2021,03,28
IT Sector,2021-03-29,34.58,35.55,34.53,35.1,153013.64,2021,03,29
IT Sector,2021-03-31,34.96,35.11,34.03,34.31,139318.91,2021,03,31
IT Sector,2021-05-02,35.25,35.92,34.87,35.46,342484.0,2021,05,02
IT Sector,2021-05-03,37.19,37.46,36.4,36.73,321738.09,2021,05,03
IT Sector,2021-05-04,35.06,35.3,34.22,34.48,251734.6,2021,05,04
IT Sector,2021-05-05,34.36,35.11,34.09,34.71,217313.1,2021,05,05
IT Sector,2021-05-06,36.7,37.79,36.33,37.33,481202.73,2021,05,06
IT Sector,2021-05-09,37.59,38.49,37.36,38.01,338547.91,2021,05,09
IT Sector,2021-05-11,38.66,39.23,37.6,38.35,692803.73,2021,05,11
IT Sector,2021-05-12,38.43,39.1,37.81,38.47,422737.0,2021,05,12
IT Sector,2021-05-16,38.56,40.05,37.76,39.38,1016780.82,2021,05,16
IT Sector,2021-05-17,39.89,40.38,38.33,39.15,623697.45,2021,05,17
IT Sector,2021-05-18,39.23,40.34,38.34,39.44,751698.91,2021,05,18
IT Sector,2021-05-19,39.5,41.57,39.18,40.77,1009916.09,2021,05,19
IT Sector,2021-05-20,41.31,42.68,39.99,41.08,1059788.55,2021,05,20
IT Sector,2021-05-23,41.21,42.78,40.11,41.59,846560.27,2021,05,23
IT Sector,2021-05-24,41.85,43.31,41.29,42.42,878241.09,2021,05,24
IT Sector,2021-05-25,42.45,43.0,41.38,42.05,827040.64,2021,05,25
IT Sector,2021-05-27,41.89,43.43,41.02,42.67,920826.18,2021,05,27
IT Sector,2021-05-30,43.11,43.72,41.51,42.07,650104.09,2021,05,30
IT Sector,2021-05-31,42.09,42.85,41.17,41.82,504329.91,2021,05,31
IT Sector,2021-11-01,48.29,49.52,47.34,48.59,441491.64,2021,11,01
IT Sector,2021-11-02,48.49,49.5,47.15,48.38,310857.18,2021,11,02
IT Sector,2021-11-03,48.77,49.43,47.57,48.18,263505.91,2021,11,03
IT Sector,2021-11-04,48.8,49.55,47.7,48.84,321586.64,2021,11,04
IT Sector,2021-11-07,49.26,50.45,47.8,48.73,252785.64,2021,11,07
IT Sector,2021-11-08,49.26,50.63,48.08,49.25,585767.82,2021,11,08
IT Sector,2021-11-09,49.61,50.41,48.51,49.18,355737.45,2021,11,09
IT Sector,2021-11-10,49.83,51.05,48.89,50.07,328712.73,2021,11,10
IT Sector,2021-11-11,50.63,52.36,49.5,50.97,838737.18,2021,11,11
IT Sector,2021-11-14,51.38,52.54,49.65,51.19,355448.64,2021,11,14
IT Sector,2021-11-15,51.37,52.38,49.75,51.02,605487.36,2021,11,15
IT Sector,2021-11-16,51.7,54.23,50.59,52.62,543882.91,2021,11,16
IT Sector,2021-11-17,51.86,53.76,50.83,52.15,546646.9,2021,11,17
IT Sector,2021-11-18,41.29,42.3,40.66,41.61,432365.71,2021,11,18
IT Sector,2021-11-21,59.91,62.44,57.63,58.9,661861.43,2021,11,21
IT Sector,2021-11-22,52.42,53.31,49.76,51.43,318490.18,2021,11,22
IT Sector,2021-11-23,51.64,52.67,49.54,50.28,268556.82,2021,11,23
IT Sector,2021-11-24,51.07,51.32,48.9,49.65,386856.82,2021,11,24
IT Sector,2021-11-25,51.01,52.83,50.44,51.47,626678.4,2021,11,25
IT Sector,2021-11-28,50.23,50.55,48.2,49.17,268435.18,2021,11,28
IT Sector,2021-11-29,49.86,51.15,48.95,49.88,444656.0,2021,11,29
IT Sector,2021-11-30,50.47,50.77,47.85,48.65,351198.0,2021,11,30
IT Sector,2021-10-03,56.62,57.75,55.0,56.06,968981.27,2021,10,03
IT Sector,2021-10-04,56.48,57.21,54.4,54.89,1078766.91,2021,10,04
IT Sector,2021-10-05,55.15,55.84,53.26,54.25,790029.18,2021,10,05
IT Sector,2021-10-06,54.95,56.05,53.35,54.21,727659.0,2021,10,06
IT Sector,2021-10-07,54.74,55.94,53.22,54.27,739794.91,2021,10,07
IT Sector,2021-10-10,54.55,55.65,53.4,54.06,896969.09,2021,10,10
IT Sector,2021-10-11,54.47,55.47,53.26,53.85,608552.73,2021,10,11
IT Sector,2021-10-12,54.12,55.26,52.92,53.66,840216.91,2021,10,12
IT Sector,2021-10-13,54.16,55.82,52.81,53.85,967785.73,2021,10,13
IT Sector,2021-10-14,54.01,54.73,52.45,53.26,601629.18,2021,10,14
IT Sector,2021-10-17,53.84,54.65,51.82,52.49,837368.73,2021,10,17
IT Sector,2021-10-18,52.58,53.73,50.77,51.36,538013.27,2021,10,18
IT Sector,2021-10-19,52.11,53.03,49.66,50.33,505542.55,2021,10,19
IT Sector,2021-10-21,51.51,52.64,49.73,51.12,435370.27,2021,10,21
IT Sector,2021-10-24,51.85,52.23,49.25,49.88,581334.91,2021,10,24
IT Sector,2021-10-25,49.3,50.3,47.45,48.88,454899.09,2021,10,25
IT Sector,2021-10-26,48.96,51.82,48.45,50.88,544490.18,2021,10,26
IT Sector,2021-10-27,50.87,51.78,49.43,50.19,497745.73,2021,10,27
IT Sector,2021-10-28,50.05,51.23,48.98,50.33,413745.45,2021,10,28
IT Sector,2021-10-31,50.04,50.71,47.17,48.21,608296.82,2021,10,31
IT Sector,2021-09-01,52.27,53.12,50.89,51.93,588283.0,2021,09,01
IT Sector,2021-09-02,52.07,53.98,51.84,53.2,991286.36,2021,09,02
IT Sector,2021-09-05,53.91,55.66,53.01,54.9,1567245.55,2021,09,05
IT Sector,2021-09-06,56.18,57.48,54.85,55.75,2222987.09,2021,09,06
IT Sector,2021-09-07,56.15,57.31,54.72,55.83,1193437.45,2021,09,07
IT Sector,2021-09-08,56.04,56.85,54.61,55.37,1053831.73,2021,09,08
IT Sector,2021-09-09,55.23,56.07,54.07,54.79,792342.64,2021,09,09
IT Sector,2021-09-12,55.05,55.45,52.21,52.75,771485.45,2021,09,12
IT Sector,2021-09-13,53.02,54.6,52.38,53.37,558478.73,2021,09,13
IT Sector,2021-09-14,53.99,54.68,52.55,53.02,605031.18,2021,09,14
IT Sector,2021-09-15,53.61,54.48,52.36,53.22,629178.18,2021,09,15
IT Sector,2021-09-16,53.74,55.25,52.48,53.77,834714.27,2021,09,16
IT Sector,2021-09-19,54.2,55.94,53.07,54.49,1425905.18,2021,09,19
IT Sector,2021-09-20,54.85,56.29,53.47,54.21,773645.82,2021,09,20
IT Sector,2021-09-21,54.4,55.52,53.51,54.21,991365.73,2021,09,21
IT Sector,2021-09-22,54.64,55.15,53.15,53.54,704245.0,2021,09,22
IT Sector,2021-09-23,54.08,54.62,52.52,53.14,675035.09,2021,09,23
IT Sector,2021-09-26,53.44,55.97,52.87,54.86,1559603.73,2021,09,26
IT Sector,2021-09-27,55.52,56.7,54.31,55.07,1059494.64,2021,09,27
IT Sector,2021-09-28,54.98,56.56,53.93,55.31,941341.09,2021,09,28
IT Sector,2021-09-29,55.65,56.25,54.27,54.9,832335.09,2021,09,29
IT Sector,2021-09-30,55.17,56.93,54.55,55.87,1557982.18,2021,09,30
Services & Real Estate,2021-04-01,35.68,36.15,35.38,35.85,432897.5,2021,04,01
Services & Real Estate,2021-04-04,35.33,35.5,34.35,34.58,628903.5,2021,04,04
Services & Real Estate,2021-04-05,34.63,35.6,34.63,35.4,452362.5,2021,04,05
Services & Real Estate,2021-04-06,35.45,36.1,35.3,35.9,530325.25,2021,04,06
Services & Real Estate,2021-04-07,35.98,36.65,35.8,36.23,453673.75,2021,04,07
Services & Real Estate,2021-04-08,35.95,36.03,35.45,35.7,279214.0,2021,04,08
Services & Real Estate,2021-04-11,35.15,35.38,34.93,35.15,235725.0,2021,04,11
Services & Real Estate,2021-04-12,26.87,27.23,26.53,26.7,271452.33,2021,04,12
Services & Real Estate,2021-04-13,35.08,35.73,35.03,35.63,301842.75,2021,04,13
Services & Real Estate,2021-04-15,35.83,36.28,35.7,36.05,488748.25,2021,04,15
Services & Real Estate,2021-04-18,36.13,36.48,35.9,36.28,360944.75,2021,04,18
Services & Real Estate,2021-04-19,36.28,36.6,36.08,36.3,622457.25,2021,04,19
Services & Real Estate,2021-04-20,36.4,37.25,36.25,36.88,983083.5,2021,04,20
Services & Real Estate,2021-04-21,37.08,37.25,36.48,36.8,907742.5,2021,04,21
Services & Real Estate,2021-04-22,36.78,36.98,36.45,36.6,552618.0,2021,04,22
Services & Real Estate,2021-04-25,36.83,37.6,36.63,37.2,1227982.5,2021,04,25
Services & Real Estate,2021-04-26,37.48,37.8,36.83,37.03,801118.0,2021,04,26
Services & Real Estate,2021-04-27,36.93,37.38,36.43,36.68,683770.25,2021,04,27
Services & Real Estate,2021-04-28,36.85,37.2,36.23,36.5,619315.75,2021,04,28
Services & Real Estate,2021-04-29,36.9,37.05,36.33,36.55,569488.75,2021,04,29
Services & Real Estate,2021-08-02,47.28,48.55,46.85,47.78,5624318.25,2021,08,02
Services & Real Estate,2021-08-03,48.25,48.85,47.08,47.75,5490142.0,2021,08,03
Services & Real Estate,2021-08-05,47.9,49.1,47.4,48.35,4076546.25,2021,08,05
Services & Real Estate,2021-08-09,48.48,49.9,47.4,48.48,3671637.0,2021,08,09
Services & Real Estate,2021-08-10,48.88,49.88,48.13,48.9,2854096.75,2021,08,10
Services & Real Estate,2021-08-11,48.95,49.4,47.33,48.15,1988980.25,2021,08,11
Services & Real Estate,2021-08-12,48.53,49.45,47.68,48.38,2420589.5,2021,08,12
Services & Real Estate,2021-08-16,49.13,49.98,48.15,49.28,7042192.5,2021,08,16
Services & Real Estate,2021-08-17,49.63,49.85,48.0,48.45,2882132.75,2021,08,17
Services & Real Estate,2021-08-18,48.45,49.35,48.1,48.4,3295173.5,2021,08,18
Services & Real Estate,2021-08-19,48.63,48.9,47.88,48.25,2224668.0,2021,08,19
Services & Real Estate,2021-08-22,48.53,49.1,48.0,48.68,2678936.25,2021,08,22
Services & Real Estate,2021-08-23,48.93,49.35,47.78,48.13,2876115.0,2021,08,23
Services & Real Estate,2021-08-24,48.53,49.78,47.88,49.0,2486749.25,2021,08,24
Services & Real Estate,2021-08-25,49.45,49.55,48.05,48.45,2560367.0,2021,08,25
Services & Real Estate,2021-08-26,48.65,49.18,47.75,48.33,3934485.0,2021,08,26
Services & Real Estate,2021-08-29,49.0,49.43,47.98,48.35,4569499.0,2021,08,29
Services & Real Estate,2021-08-31,48.63,48.95,47.73,48.03,2812363.0,2021,08,31
Services & Real Estate,2021-12-01,51.63,51.9,50.15,50.75,759847.0,2021,12,01
Services & Real Estate,2021-12-02,50.03,51.65,49.93,51.03,782127.5,2021,12,02
Services & Real Estate,2021-12-05,51.48,52.18,50.65,51.08,489325.5,2021,12,05
Services & Real Estate,2021-12-06,51.08,52.43,50.78,52.13,461979.5,2021,12,06
Services & Real Estate,2021-12-07,52.58,53.05,51.68,52.03,891683.5,2021,12,07
Services & Real Estate,2021-12-08,51.73,53.28,51.1,51.83,867857.0,2021,12,08
Services & Real Estate,2021-12-09,52.48,53.85,51.78,53.13,1096638.75,2021,12,09
Services & Real Estate,2021-12-12,54.53,55.28,53.0,53.8,2861170.25,2021,12,12
Services & Real Estate,2021-12-13,53.78,54.33,52.45,53.6,1148375.75,2021,12,13
Services & Real Estate,2021-12-14,54.05,55.35,52.73,53.18,1318717.75,2021,12,14
Services & Real Estate,2021-12-15,53.6,54.68,52.45,52.98,846451.5,2021,12,15
Services & Real Estate,2021-12-19,53.08,53.45,51.1,51.7,752643.75,2021,12,19
Services & Real Estate,2021-12-20,51.68,51.9,49.85,50.75,572666.75,2021,12,20
Services & Real Estate,2021-12-21,51.08,52.28,50.5,51.2,815698.0,2021,12,21
Services & Real Estate,2021-12-22,51.28,52.28,50.83,51.0,354508.5,2021,12,22
Services & Real Estate,2021-12-23,50.63,51.25,49.63,50.6,836132.25,2021,12,23
Services & Real Estate,2021-12-26,50.18,50.55,48.78,49.18,664463.5,2021,12,26
Services & Real Estate,2021-12-27,50.15,50.45,48.5,48.78,508739.0,2021,12,27
Services & Real Estate,2021-12-28,48.68,50.83,48.53,50.28,432606.75,2021,12,28
Services & Real Estate,2021-12-29,50.2,51.35,49.6,50.43,728446.25,2021,12,29
Services & Real Estate,2021-12-30,50.83,51.5,49.85,50.35,447164.75,2021,12,30
Services & Real Estate,2021-02-01,37.95,38.3,37.33,37.68,536587.25,2021,02,01
Services & Real Estate,2021-02-02,37.9,38.43,37.5,37.83,708385.75,2021,02,02
Services & Real Estate,2021-02-03,37.93,38.2,37.05,37.23,514902.5,2021,02,03
Services & Real Estate,2021-02-04,37.3,38.05,37.05,37.35,528127.25,2021,02,04
Services & Real Estate,2021-02-07,37.45,37.55,36.3,36.45,656176.0,2021,02,07
Services & Real Estate,2021-02-08,36.55,36.8,35.38,35.83,734908.25,2021,02,08
Services & Real Estate,2021-02-09,36.08,37.4,35.78,37.1,729150.25,2021,02,09
Services & Real Estate,2021-02-10,37.15,37.63,36.55,36.6,1063430.75,2021,02,10
Services & Real Estate,2021-02-11,36.55,36.58,35.8,35.98,622255.0,2021,02,11
Services & Real Estate,2021-02-14,36.1,36.2,35.23,35.55,578094.75,2021,02,14
Services & Real Estate,2021-02-15,35.48,36.88,35.43,36.53,1097142.0,2021,02,15
Services & Real Estate,2021-02-16,36.58,36.93,36.23,36.38,766476.0,2021,02,16
Services & Real Estate,2021-02-17,36.33,36.45,35.95,36.05,410045.5,2021,02,17
Services & Real Estate,2021-02-18,36.13,36.33,35.85,36.0,381786.5,2021,02,18
Services & Real Estate,2021-02-22,35.98,36.03,35.43,35.63,259301.5,2021,02,22
Services & Real Estate,2021-02-23,35.68,36.08,35.4,35.6,231894.25,2021,02,23
Services & Real Estate,2021-02-24,35.78,36.18,35.68,35.95,439848.0,2021,02,24
Services & Real Estate,2021-02-25,36.15,36.95,35.83,36.6,1188290.25,2021,02,25
Services & Real Estate,2021-02-28,36.53,37.45,36.45,36.88,1067757.0,2021,02,28
Services & Real Estate,2021-01-03,38.2,39.88,37.78,39.33,3084680.5,2021,01,03
Services & Real Estate,2021-01-04,39.68,40.23,38.7,39.55,2947602.25,2021,01,04
Services & Real Estate,2021-01-05,39.6,40.85,38.7,39.5,2556737.75,2021,01,05
Services & Real Estate,2021-01-06,39.48,39.75,38.23,39.13,1647838.5,2021,01,06
Services & Real Estate,2021-01-07,39.53,40.38,38.95,39.63,3080899.75,2021,01,07
Services & Real Estate,2021-01-10,39.63,40.3,39.05,39.33,1461506.0,2021,01,10
Services & Real Estate,2021-01-11,39.48,40.45,39.33,39.9,2998108.5,2021,01,11
Services & Real Estate,2021-01-12,40.05,41.25,39.8,40.73,3832202.25,2021,01,12
Services & Real Estate,2021-01-13,40.88,41.0,39.38,39.88,2423236.75,2021,01,13
Services & Real Estate,2021-01-14,40.6,41.28,40.13,40.68,3827878.0,2021,01,14
Services & Real Estate,2021-01-17,41.03,41.98,40.38,40.98,3947637.0,2021,01,17
Services & Real Estate,2021-01-18,40.9,41.25,39.93,40.33,1444793.25,2021,01,18
Services & Real Estate,2021-01-19,40.4,41.08,39.63,40.58,1463134.75,2021,01,19
Services & Real Estate,2021-01-20,40.78,41.45,40.58,40.83,1916257.5,2021,01,20
Services & Real Estate,2021-01-21,40.88,41.25,40.28,40.4,1961659.25,2021,01,21
Services & Real Estate,2021-01-24,40.48,40.63,39.23,39.55,1571296.75,2021,01,24
Services & Real Estate,2021-01-25,39.85,39.98,38.88,39.08,1504949.25,2021,01,25
Services & Real Estate,2021-01-26,39.13,39.25,37.83,38.0,1026028.25,2021,01,26
Services & Real Estate,2021-01-27,38.15,38.7,37.88,38.18,724227.0,2021,01,27
Services & Real Estate,2021-01-28,38.93,39.88,38.25,38.78,2045306.25,2021,01,28
Services & Real Estate,2021-01-31,38.63,39.0,37.4,37.9,1404643.25,2021,01,31
Services & Real Estate,2021-07-05,43.63,44.78,42.48,44.05,2177939.0,2021,07,05
Services & Real Estate,2021-07-06,44.03,45.03,43.35,43.83,1643670.25,2021,07,06
Services & Real Estate,2021-07-07,43.83,44.3,42.9,43.18,939567.25,2021,07,07
Services & Real Estate,2021-07-08,43.33,44.4,42.9,43.6,914529.0,2021,07,08
Services & Real Estate,2021-07-12,43.83,44.15,42.73,43.13,937934.5,2021,07,12
Services & Real Estate,2021-07-13,43.4,44.9,43.18,44.23,1126978.0,2021,07,13
Services & Real Estate,2021-07-14,44.03,45.1,43.88,44.53,872548.25,2021,07,14
Services & Real Estate,2021-07-15,44.58,46.28,44.3,45.98,6318586.5,2021,07,15
Services & Real Estate,2021-07-18,46.55,48.48,45.68,47.1,3741496.75,2021,07,18
Services & Real Estate,2021-07-19,47.08,47.88,45.6,47.0,3062830.75,2021,07,19
Services & Real Estate,2021-07-25,47.15,47.83,45.85,46.55,6303040.75,2021,07,25
Services & Real Estate,2021-07-26,47.15,48.1,46.28,47.45,4934242.25,2021,07,26
Services & Real Estate,2021-07-27,47.48,48.3,46.4,47.48,6423037.0,2021,07,27
Services & Real Estate,2021-07-28,47.58,48.23,46.53,46.98,4266453.0,2021,07,28
Services & Real Estate,2021-07-29,47.0,47.98,45.98,46.93,3645688.5,2021,07,29
Services & Real Estate,2021-06-22,43.85,44.03,42.1,42.7,1522952.5,2021,06,22
Services & Real Estate,2021-06-23,42.98,43.7,42.03,42.45,1631107.25,2021,06,23
Services & Real Estate,2021-06-29,42.65,43.25,41.38,41.7,886582.25,2021,06,29
Services & Real Estate,2021-06-08,40.28,40.83,39.6,40.2,2349742.25,2021,06,08
Services & Real Estate,2021-06-02,39.75,40.38,38.88,39.38,3087248.25,2021,06,02
Services & Real Estate,2021-06-01,39.83,40.45,39.2,39.45,1583732.75,2021,06,01
Services & Real Estate,2021-06-13,43.38,44.08,41.55,42.05,1795904.5,2021,06,13
Services & Real Estate,2021-06-03,39.8,40.18,39.1,39.58,2159804.5,2021,06,03
Services & Real Estate,2021-06-15,41.23,42.43,40.38,41.55,2145283.5,2021,06,15
Services & Real Estate,2021-06-10,41.88,44.13,40.9,42.55,3622690.75,2021,06,10
Services & Real Estate,2021-06-21,43.35,44.43,42.33,43.2,2242052.25,2021,06,21
Services & Real Estate,2021-06-20,42.43,43.43,41.83,42.9,1530368.75,2021,06,20
Services & Real Estate,2021-06-16,41.78,44.05,41.53,43.2,3642426.25,2021,06,16
Services & Real Estate,2021-06-27,42.38,43.68,41.43,42.43,1923982.0,2021,06,27
Services & Real Estate,2021-06-17,43.9,44.75,42.6,43.1,2567158.25,2021,06,17
Services & Real Estate,2021-06-06,39.58,40.3,39.05,39.75,2723094.0,2021,06,06
Services & Real Estate,2021-06-14,41.75,42.15,40.55,41.1,1512007.5,2021,06,14
Services & Real Estate,2021-06-24,42.63,43.63,41.28,42.85,2902909.5,2021,06,24
Services & Real Estate,2021-06-30,42.3,43.18,41.68,42.75,1016516.75,2021,06,30
Services & Real Estate,2021-06-09,40.35,42.15,40.2,41.28,3329977.25,2021,06,09
Services & Real Estate,2021-06-07,39.88,41.25,39.53,40.33,4757495.75,2021,06,07
Services & Real Estate,2021-06-28,42.55,43.53,41.43,42.6,1046481.25,2021,06,28
Services & Real Estate,2021-03-01,36.83,37.43,36.45,37.05,1766337.25,2021,03,01
Services & Real Estate,2021-03-02,37.23,37.75,37.1,37.43,1553109.75,2021,03,02
Services & Real Estate,2021-03-03,37.4,37.78,36.95,37.23,1033978.75,2021,03,03
Services & Real Estate,2021-03-04,37.3,37.73,36.93,37.33,1106337.5,2021,03,04
Services & Real Estate,2021-03-07,37.88,38.63,37.53,38.28,2176869.25,2021,03,07
Services & Real Estate,2021-03-08,38.33,39.3,37.78,38.83,2033542.75,2021,03,08
Services & Real Estate,2021-03-09,38.83,39.45,38.35,39.03,1947877.0,2021,03,09
Services & Real Estate,2021-03-10,39.08,39.33,38.05,38.43,1352799.75,2021,03,10
Services & Real Estate,2021-03-11,38.28,39.85,38.13,39.13,1518715.25,2021,03,11
Services & Real Estate,2021-03-14,39.2,39.78,38.2,38.58,902597.5,2021,03,14
Services & Real Estate,2021-03-15,38.5,39.03,38.05,38.53,625710.0,2021,03,15
Services & Real Estate,2021-03-16,38.7,40.13,38.08,38.88,754012.75,2021,03,16
Services & Real Estate,2021-03-18,38.73,39.15,37.58,37.88,651806.0,2021,03,18
Services & Real Estate,2021-03-21,37.78,37.88,36.35,36.8,646502.75,2021,03,21
Services & Real Estate,2021-03-22,36.63,38.23,36.13,37.6,707878.25,2021,03,22
Services & Real Estate,2021-03-23,37.85,38.03,36.83,37.05,481230.25,2021,03,23
Services & Real Estate,2021-03-24,37.0,37.23,36.15,36.3,445973.25,2021,03,24
Services & Real Estate,2021-03-25,36.2,37.08,36.13,36.58,419685.75,2021,03,25
Services & Real Estate,2021-03-28,36.55,37.13,36.23,36.5,204918.75,2021,03,28
Services & Real Estate,2021-03-29,36.45,37.23,36.4,36.75,566514.25,2021,03,29
Services & Real Estate,2021-03-31,36.55,36.78,35.6,35.73,668735.5,2021,03,31
Services & Real Estate,2021-05-02,36.8,37.8,36.05,37.05,1268899.5,2021,05,02
Services & Real Estate,2021-05-03,37.48,37.68,36.5,36.83,640705.5,2021,05,03
Services & Real Estate,2021-05-04,36.95,37.15,36.45,36.85,512984.5,2021,05,04
Services & Real Estate,2021-05-05,36.83,37.93,36.83,37.65,1087919.0,2021,05,05
Services & Real Estate,2021-05-06,37.85,39.3,37.35,38.38,2559674.5,2021,05,06
Services & Real Estate,2021-05-09,38.18,38.95,37.65,38.2,845420.25,2021,05,09
Services & Real Estate,2021-05-11,38.63,39.4,38.18,38.9,893233.0,2021,05,11
Services & Real Estate,2021-05-12,38.98,40.18,38.13,39.2,3951621.75,2021,05,12
Services & Real Estate,2021-05-16,39.53,40.73,39.23,40.13,4611651.75,2021,05,16
Services & Real Estate,2021-05-17,40.35,40.85,39.28,40.0,5580127.25,2021,05,17
Services & Real Estate,2021-05-18,39.85,40.75,39.4,40.38,6667020.75,2021,05,18
Services & Real Estate,2021-05-19,40.48,41.33,39.45,39.73,4899564.75,2021,05,19
Services & Real Estate,2021-05-20,39.78,40.1,39.03,39.18,3780766.5,2021,05,20
Services & Real Estate,2021-05-23,39.08,39.9,38.38,39.4,3749079.5,2021,05,23
Services & Real Estate,2021-05-24,39.55,40.05,38.93,39.13,5221522.0,2021,05,24
Services & Real Estate,2021-05-25,39.5,39.8,38.78,39.13,3682311.75,2021,05,25
Services & Real Estate,2021-05-27,39.3,39.68,38.65,39.0,3172269.0,2021,05,27
Services & Real Estate,2021-05-30,39.43,40.65,38.93,39.85,2306247.75,2021,05,30
Services & Real Estate,2021-05-31,40.05,40.63,39.3,39.83,1723691.25,2021,05,31
Services & Real Estate,2021-11-01,53.85,54.2,51.78,52.28,2647345.25,2021,11,01
Services & Real Estate,2021-11-02,52.83,53.68,51.7,52.25,1960080.5,2021,11,02
Services & Real Estate,2021-11-03,52.83,55.53,51.8,52.83,1990498.5,2021,11,03
Services & Real Estate,2021-11-04,53.08,53.38,51.48,52.43,1643495.0,2021,11,04
Services & Real Estate,2021-11-07,51.38,53.13,49.98,50.93,1290343.0,2021,11,07
Services & Real Estate,2021-11-08,51.25,51.6,49.85,50.23,1398779.25,2021,11,08
Services & Real Estate,2021-11-09,51.03,52.4,49.98,51.25,1335730.25,2021,11,09
Services & Real Estate,2021-11-10,51.7,52.93,51.2,52.48,1323206.5,2021,11,10
Services & Real Estate,2021-11-11,52.3,54.28,51.7,52.9,2658763.5,2021,11,11
Services & Real Estate,2021-11-14,53.1,53.53,51.7,52.08,1475418.5,2021,11,14
Services & Real Estate,2021-11-15,51.58,52.73,50.5,51.43,1770082.75,2021,11,15
Services & Real Estate,2021-11-16,52.08,52.35,50.38,51.0,1185574.0,2021,11,16
Services & Real Estate,2021-11-17,51.28,51.78,50.08,50.83,1550444.0,2021,11,17
Services & Real Estate,2021-11-18,66.85,69.3,66.7,68.0,57881.0,2021,11,18
Services & Real Estate,2021-11-21,50.23,50.85,48.83,49.33,1297698.0,2021,11,21
Services & Real Estate,2021-11-22,49.68,50.45,49.28,49.95,1133562.75,2021,11,22
