source_sheet,sector,trading_date,open,high,low,close,volume
DSE-2015,1JANATAMF,2015-12-21,4.2,4.4,4.2,4.4,326512
DSE-2015,1JANATAMF,2015-12-22,4.3,4.3,4.2,4.3,114702
DSE-2015,1JANATAMF,2015-12-23,4.3,4.3,4.2,4.2,292095
DSE-2015,1JANATAMF,2015-12-24,4.2,4.3,4.2,4.3,205031
DSE-2015,1JANATAMF,2015-12-27,4.3,4.3,4.2,4.2,338070
DSE-2015,1JANATAMF,2015-12-28,4.2,4.3,4.2,4.3,131964
DSE-2015,1JANATAMF,2015-12-29,4.2,4.3,4.2,4.2,260942
DSE-2015,1JANATAMF,2015-12-30,4.3,4.3,4.2,4.3,240322
DSE-2015,1JANATAMF,2015-12-31,4.3,4.3,4.2,4.3,87878
DSE-2015,DBH1STMF,2015-01-01,4.6,4.7,4.6,4.7,46749
DSE-2015,DBH1STMF,2015-05-01,4.7,4.7,4.6,4.6,35935
DSE-2015,DBH1STMF,2015-06-01,4.6,4.6,4.3,4.4,520450
DSE-2015,DBH1STMF,2015-07-01,4.6,4.6,4.5,4.6,66402
DSE-2015,DBH1STMF,2015-08-01,4.5,4.6,4.5,4.6,202283
DSE-2015,DBH1STMF,2015-11-01,4.5,4.7,4.5,4.6,68050
DSE-2015,DBH1STMF,2015-12-01,4.6,4.7,4.5,4.6,26025
DSE-2015,DBH1STMF,2015-01-13,4.5,4.6,4.5,4.6,42950
DSE-2015,DBH1STMF,2015-01-14,4.6,4.7,4.5,4.6,57225
DSE-2015,DBH1STMF,2015-01-15,4.5,4.7,4.5,4.6,80255
DSE-2015,DBH1STMF,2015-01-18,4.5,4.6,4.5,4.5,97900
DSE-2015,DBH1STMF,2015-01-19,4.5,4.6,4.4,4.5,103083
DSE-2015,DBH1STMF,2015-01-20,4.5,4.5,4.4,4.5,70670
DSE-2015,DBH1STMF,2015-01-21,4.5,4.5,4.4,4.4,70500
DSE-2015,DBH1STMF,2015-01-22,4.6,4.7,4.5,4.5,179217
DSE-2015,DBH1STMF,2015-01-25,4.4,4.5,4.3,4.4,119400
DSE-2015,DBH1STMF,2015-01-26,4.5,4.7,4.4,4.6,60370
DSE-2015,DBH1STMF,2015-01-27,4.3,4.5,4.3,4.4,161700
DSE-2015,DBH1STMF,2015-01-28,4.3,4.5,4.3,4.4,133900
DSE-2015,DBH1STMF,2015-01-29,4.3,4.4,4.3,4.3,133067
DSE-2015,DBH1STMF,2015-01-02,4.3,4.3,4.2,4.3,89821
DSE-2015,DBH1STMF,2015-02-02,4.3,4.3,4.2,4.3,149624
DSE-2015,DBH1STMF,2015-03-02,4.3,4.5,4.3,4.4,76730
DSE-2015,DBH1STMF,2015-04-02,4.4,4.5,4.4,4.5,138291
DSE-2015,DBH1STMF,2015-05-02,4.4,4.5,4.4,4.5,23373
DSE-2015,DBH1STMF,2015-08-02,4.5,4.5,4.4,4.4,23002
DSE-2015,DBH1STMF,2015-09-02,4.4,4.4,4.4,4.4,65419
DSE-2015,DBH1STMF,2015-10-02,4.4,4.5,4.3,4.5,188229
DSE-2015,DBH1STMF,2015-11-02,4.5,4.6,4.4,4.5,114122
DSE-2015,DBH1STMF,2015-12-02,4.4,4.6,4.4,4.6,153703
DSE-2015,DBH1STMF,2015-02-15,4.5,4.6,4.5,4.6,244369
DSE-2015,DBH1STMF,2015-02-16,4.5,4.6,4.5,4.6,259084
DSE-2015,DBH1STMF,2015-02-17,4.6,4.7,4.6,4.6,61773
DSE-2015,DBH1STMF,2015-02-18,4.6,4.7,4.6,4.7,86000
DSE-2015,DBH1STMF,2015-02-19,4.5,4.7,4.5,4.6,9500
DSE-2015,DBH1STMF,2015-02-22,4.5,4.6,4.5,4.6,85700
DSE-2015,DBH1STMF,2015-02-23,4.6,4.6,4.5,4.6,205500
DSE-2015,DBH1STMF,2015-02-24,4.6,4.6,4.6,4.6,236400
DSE-2015,DBH1STMF,2015-02-25,4.6,4.6,4.5,4.6,212300
DSE-2015,DBH1STMF,2015-02-26,4.5,4.6,4.5,4.5,74500
DSE-2015,DBH1STMF,2015-01-03,4.5,4.5,4.4,4.4,145875
DSE-2015,DBH1STMF,2015-02-03,4.4,4.5,4.4,4.4,24600
DSE-2015,DBH1STMF,2015-03-03,4.4,4.6,4.4,4.5,77500
DSE-2015,DBH1STMF,2015-04-03,4.5,4.6,4.5,4.6,256850
DSE-2015,DBH1STMF,2015-05-03,4.5,4.5,4.5,4.5,31000
DSE-2015,DBH1STMF,2015-08-03,4.4,4.6,4.4,4.5,8600
DSE-2015,DBH1STMF,2015-09-03,4.5,4.5,4.4,4.5,27690
DSE-2015,DBH1STMF,2015-10-03,4.4,4.6,4.4,4.4,45274
DSE-2015,DBH1STMF,2015-11-03,4.4,4.5,4.4,4.5,72756
DSE-2015,DBH1STMF,2015-12-03,4.4,4.5,4.4,4.5,24840
DSE-2015,DBH1STMF,2015-03-15,4.5,4.5,4.3,4.4,47600
DSE-2015,DBH1STMF,2015-03-16,4.4,4.5,4.3,4.4,59000
DSE-2015,DBH1STMF,2015-03-18,4.1,4.5,4.1,4.3,55000
DSE-2015,DBH1STMF,2015-03-19,4.4,4.4,4.3,4.4,19900
DSE-2015,DBH1STMF,2015-03-22,4.3,4.4,4.0,4.1,227250
DSE-2015,DBH1STMF,2015-03-23,4.2,4.2,4.0,4.1,337400
DSE-2015,DBH1STMF,2015-03-24,4.1,4.2,4.1,4.2,75000
DSE-2015,DBH1STMF,2015-03-25,4.1,4.2,4.0,4.1,121800
DSE-2015,DBH1STMF,2015-03-29,4.1,4.2,4.1,4.2,28350
DSE-2015,DBH1STMF,2015-03-30,4.2,4.2,4.0,4.1,247020
DSE-2015,DBH1STMF,2015-03-31,4.1,4.2,4.0,4.1,50780
DSE-2015,DBH1STMF,2015-01-04,4.1,4.2,4.1,4.1,16000
DSE-2015,DBH1STMF,2015-02-04,4.0,4.1,4.0,4.1,186250
DSE-2015,DBH1STMF,2015-05-04,4.0,4.2,4.0,4.1,222000
DSE-2015,DBH1STMF,2015-06-04,4.0,4.0,4.0,4.0,68600
DSE-2015,DBH1STMF,2015-07-04,4.0,4.1,3.8,3.9,305950
DSE-2015,DBH1STMF,2015-08-04,3.8,3.9,3.8,3.9,83800
DSE-2015,DBH1STMF,2015-09-04,3.9,3.9,3.8,3.9,88650
DSE-2015,DBH1STMF,2015-12-04,3.9,3.9,3.8,3.8,21000
DSE-2015,DBH1STMF,2015-04-13,3.9,3.9,3.6,3.7,98678
DSE-2015,DBH1STMF,2015-04-15,3.7,3.9,3.7,3.9,55412
DSE-2015,DBH1STMF,2015-04-16,3.8,3.9,3.8,3.9,151500
DSE-2015,DBH1STMF,2015-04-19,3.9,4.0,3.8,3.9,83700
DSE-2015,DBH1STMF,2015-04-20,3.8,4.0,3.8,3.9,147450
DSE-2015,DBH1STMF,2015-04-21,3.9,3.9,3.9,3.9,119422
DSE-2015,DBH1STMF,2015-04-22,3.8,3.9,3.7,3.8,117852
DSE-2015,DBH1STMF,2015-04-23,3.7,3.8,3.7,3.7,117100
DSE-2015,DBH1STMF,2015-04-26,3.8,3.9,3.7,3.8,41400
DSE-2015,DBH1STMF,2015-04-27,3.9,4.0,3.8,3.9,103200
DSE-2015,DBH1STMF,2015-04-29,3.8,3.9,3.7,3.7,92000
DSE-2015,DBH1STMF,2015-04-30,3.8,3.8,3.7,3.7,45800
DSE-2015,DBH1STMF,2015-04-05,3.7,3.7,3.7,3.7,238520
DSE-2015,DBH1STMF,2015-05-05,3.7,3.8,3.7,3.8,78100
DSE-2015,DBH1STMF,2015-06-05,3.7,3.9,3.7,3.9,215937
DSE-2015,DBH1STMF,2015-07-05,3.9,4.0,3.9,4.0,170600
DSE-2015,DBH1STMF,2015-10-05,4.0,4.3,4.0,4.2,92750
DSE-2015,DBH1STMF,2015-11-05,4.4,4.4,4.0,4.3,110925
DSE-2015,DBH1STMF,2015-12-05,4.4,4.7,4.4,4.5,711760
DSE-2015,DBH1STMF,2015-05-13,4.6,4.6,4.3,4.4,117325
DSE-2015,DBH1STMF,2015-05-14,4.3,4.3,4.1,4.3,119100
DSE-2015,DBH1STMF,2015-05-17,4.1,4.2,4.1,4.1,64800
DSE-2015,DBH1STMF,2015-05-18,4.1,4.4,4.1,4.3,94050
DSE-2015,DBH1STMF,2015-05-19,4.2,4.4,4.1,4.2,175600
DSE-2015,DBH1STMF,2015-05-20,4.1,4.2,4.0,4.1,322310
DSE-2015,DBH1STMF,2015-05-21,4.1,4.2,4.0,4.1,216400
DSE-2015,DBH1STMF,2015-05-24,4.0,4.2,4.0,4.2,8000
DSE-2015,DBH1STMF,2015-05-25,4.0,4.3,4.0,4.2,145149
DSE-2015,DBH1STMF,2015-05-26,4.2,4.3,4.1,4.2,109900
DSE-2015,DBH1STMF,2015-05-27,4.1,4.2,4.0,4.1,82402
DSE-2015,DBH1STMF,2015-05-28,4.1,4.1,4.0,4.1,90750
DSE-2015,DBH1STMF,2015-05-31,4.1,4.1,4.0,4.0,50200
DSE-2015,DBH1STMF,2015-01-06,4.0,4.1,3.9,4.0,72900
DSE-2015,DBH1STMF,2015-02-06,4.0,4.1,3.9,4.0,126970
DSE-2015,DBH1STMF,2015-04-06,4.0,4.1,4.0,4.0,133980
DSE-2015,DBH1STMF,2015-07-06,4.1,4.1,4.0,4.0,52070
DSE-2015,DBH1STMF,2015-08-06,4.0,4.0,3.8,3.8,253615
DSE-2015,DBH1STMF,2015-09-06,4.0,4.0,3.9,3.9,28200
DSE-2015,DBH1STMF,2015-10-06,4.0,4.1,3.9,3.9,191255
DSE-2015,DBH1STMF,2015-11-06,3.9,4.0,3.9,4.0,51500
DSE-2015,DBH1STMF,2015-06-14,4.0,4.0,3.8,3.8,94500
DSE-2015,DBH1STMF,2015-06-15,3.7,3.9,3.7,3.8,20500
DSE-2015,DBH1STMF,2015-06-16,4.0,4.0,3.8,3.9,39658
DSE-2015,DBH1STMF,2015-06-17,3.8,3.9,3.8,3.8,78500
DSE-2015,DBH1STMF,2015-06-18,3.9,4.0,3.8,3.8,56349
DSE-2015,DBH1STMF,2015-06-21,3.9,3.9,3.7,3.8,130470
DSE-2015,DBH1STMF,2015-06-22,3.8,3.8,3.8,3.8,44129
DSE-2015,DBH1STMF,2015-06-23,3.8,3.9,3.8,3.8,66110
DSE-2015,DBH1STMF,2015-06-24,3.8,4.0,3.8,3.9,115881
DSE-2015,DBH1STMF,2015-06-25,3.8,4.0,3.8,3.9,42024
DSE-2015,DBH1STMF,2015-06-28,3.8,3.9,3.8,3.8,13919
DSE-2015,DBH1STMF,2015-06-29,3.8,3.9,3.8,3.8,79305
DSE-2015,DBH1STMF,2015-06-30,3.8,3.9,3.8,3.8,59819
DSE-2015,DBH1STMF,2015-02-07,3.8,3.9,3.8,3.9,49290
DSE-2015,DBH1STMF,2015-05-07,3.8,3.9,3.8,3.9,119100
DSE-2015,DBH1STMF,2015-06-07,3.9,3.9,3.8,3.9,135095
DSE-2015,DBH1STMF,2015-07-07,3.8,4.0,3.8,3.9,31300
DSE-2015,DBH1STMF,2015-08-07,3.9,4.0,3.9,4.0,109066
DSE-2015,DBH1STMF,2015-09-07,3.9,4.1,3.9,4.0,111008
DSE-2015,DBH1STMF,2015-12-07,4.0,4.3,4.0,4.2,597505
DSE-2015,DBH1STMF,2015-07-13,4.3,4.3,4.2,4.3,280445
DSE-2015,DBH1STMF,2015-07-14,4.2,4.3,4.2,4.3,406798
DSE-2015,DBH1STMF,2015-07-21,4.3,4.4,4.2,4.3,82884
DSE-2015,DBH1STMF,2015-07-22,4.3,4.3,4.1,4.2,138166
DSE-2015,DBH1STMF,2015-07-23,4.2,4.3,4.1,4.2,211032
DSE-2015,DBH1STMF,2015-07-26,4.2,4.3,4.1,4.2,299166
DSE-2015,DBH1STMF,2015-07-27,4.2,4.3,4.1,4.2,125808
DSE-2015,DBH1STMF,2015-07-28,4.2,4.4,4.2,4.4,482719
DSE-2015,DBH1STMF,2015-07-29,4.4,4.5,4.3,4.3,468105
DSE-2015,DBH1STMF,2015-07-30,4.4,4.4,4.3,4.3,403300
DSE-2015,DBH1STMF,2015-02-08,4.3,4.5,4.3,4.4,435295
DSE-2015,DBH1STMF,2015-03-08,4.4,4.5,4.4,4.4,365779
DSE-2015,DBH1STMF,2015-04-08,4.4,4.5,4.4,4.4,251300
DSE-2015,DBH1STMF,2015-05-08,4.4,4.5,4.4,4.5,380270
DSE-2015,DBH1STMF,2015-06-08,4.5,4.6,4.4,4.5,360750
DSE-2015,DBH1STMF,2015-09-08,4.5,4.5,4.4,4.5,279640
DSE-2015,DBH1STMF,2015-10-08,4.5,4.5,4.4,4.4,266140
DSE-2015,DBH1STMF,2015-11-08,4.4,4.5,4.3,4.4,322200
DSE-2015,DBH1STMF,2015-12-08,4.3,4.4,4.3,4.4,70740
DSE-2015,DBH1STMF,2015-08-13,4.4,4.4,4.3,4.4,276696
DSE-2015,DBH1STMF,2015-08-16,4.4,4.5,4.3,4.4,264600
DSE-2015,DBH1STMF,2015-08-17,4.3,4.4,4.3,4.3,338000
DSE-2015,DBH1STMF,2015-08-18,4.3,4.4,4.3,4.4,579226
DSE-2015,DBH1STMF,2015-08-19,4.3,4.4,4.3,4.3,124100
DSE-2015,DBH1STMF,2015-08-20,4.3,4.4,4.3,4.3,229254
DSE-2015,DBH1STMF,2015-08-23,4.3,4.4,4.3,4.3,70062
DSE-2015,DBH1STMF,2015-08-24,4.3,4.4,4.3,4.3,61380
DSE-2015,DBH1STMF,2015-08-25,4.3,4.3,4.3,4.3,29480
DSE-2015,DBH1STMF,2015-08-26,4.3,4.4,4.3,4.3,129800
DSE-2015,DBH1STMF,2015-08-27,4.3,4.4,4.2,4.3,127904
DSE-2015,DBH1STMF,2015-08-30,4.2,4.3,4.2,4.3,63335
DSE-2015,DBH1STMF,2015-08-31,4.2,4.4,4.2,4.3,135893
DSE-2015,DBH1STMF,2015-01-09,4.3,4.3,4.2,4.3,74801
DSE-2015,DBH1STMF,2015-02-09,4.3,4.4,4.3,4.4,300200
DSE-2015,DBH1STMF,2015-03-09,4.3,4.5,4.3,4.4,530244
DSE-2015,DBH1STMF,2015-07-09,4.2,4.4,4.1,4.3,475541
DSE-2015,DBH1STMF,2015-08-09,4.3,4.6,4.3,4.5,581702
DSE-2015,DBH1STMF,2015-09-09,4.4,4.7,4.4,4.5,955770
DSE-2015,DBH1STMF,2015-10-09,4.6,4.6,4.4,4.5,746000
DSE-2015,DBH1STMF,2015-09-13,4.5,4.6,4.5,4.6,1132093
DSE-2015,DBH1STMF,2015-09-14,4.6,4.7,4.5,4.6,592717
DSE-2015,DBH1STMF,2015-09-15,4.6,4.8,4.6,4.8,874150
DSE-2015,DBH1STMF,2015-09-16,4.8,5.0,4.7,4.9,1022400
DSE-2015,DBH1STMF,2015-09-17,4.8,4.9,4.7,4.8,591160
DSE-2015,DBH1STMF,2015-09-20,4.9,4.9,4.7,4.7,33089
DSE-2015,DBH1STMF,2015-09-21,4.7,4.7,4.5,4.6,347000
DSE-2015,DBH1STMF,2015-09-22,4.6,4.6,4.4,4.5,118806
DSE-2015,DBH1STMF,2015-09-28,4.5,4.5,4.4,4.4,50527
DSE-2015,DBH1STMF,2015-09-29,4.4,4.5,4.3,4.4,1396820
DSE-2015,DBH1STMF,2015-09-30,4.4,4.7,4.4,4.6,398155
DSE-2015,DBH1STMF,2015-01-10,4.7,4.9,4.7,4.9,1154625
DSE-2015,DBH1STMF,2015-04-10,4.8,5.1,4.8,5.0,854549
DSE-2015,DBH1STMF,2015-05-10,4.9,4.9,4.8,4.9,261300
DSE-2015,DBH1STMF,2015-06-10,4.8,5.0,4.8,4.9,322102
DSE-2015,DBH1STMF,2015-07-10,4.9,5.3,4.9,5.3,1877301
DSE-2015,DBH1STMF,2015-08-10,5.3,5.7,5.3,5.5,1284768
DSE-2015,DBH1STMF,2015-11-10,5.4,5.6,5.2,5.5,1002432
DSE-2015,DBH1STMF,2015-12-10,5.5,5.7,5.5,5.5,1066625
DSE-2015,DBH1STMF,2015-10-13,5.5,5.6,5.4,5.5,1507430
DSE-2015,DBH1STMF,2015-10-14,5.4,5.5,5.4,5.4,915453
DSE-2015,DBH1STMF,2015-10-15,5.4,5.5,5.3,5.3,540435
DSE-2015,DBH1STMF,2015-10-18,5.3,5.4,5.2,5.3,2091753
DSE-2015,DBH1STMF,2015-10-19,5.2,5.2,5.0,5.1,137472
DSE-2015,DBH1STMF,2015-10-20,5.1,5.2,4.9,5.0,224600
DSE-2015,DBH1STMF,2015-10-21,4.9,5.0,4.9,5.0,78600
DSE-2015,DBH1STMF,2015-10-25,4.9,5.0,4.9,4.9,63130
DSE-2015,DBH1STMF,2015-10-26,5.0,5.0,4.8,4.9,16570
DSE-2015,DBH1STMF,2015-10-27,4.9,4.9,4.7,4.9,376600
DSE-2015,DBH1STMF,2015-10-28,5.0,5.0,4.9,4.9,62020
DSE-2015,DBH1STMF,2015-10-29,5.0,5.2,5.0,5.1,193920
DSE-2015,DBH1STMF,2015-01-11,5.0,5.2,5.0,5.1,383953
DSE-2015,DBH1STMF,2015-02-11,5.2,5.3,5.1,5.3,852710
DSE-2015,DBH1STMF,2015-03-11,5.3,5.4,5.2,5.3,867940
DSE-2015,DBH1STMF,2015-04-11,5.3,5.4,5.1,5.2,117803
DSE-2015,DBH1STMF,2015-05-11,5.2,5.3,5.0,5.1,268189
DSE-2015,DBH1STMF,2015-08-11,5.1,5.1,5.0,5.1,129050
DSE-2015,DBH1STMF,2015-09-11,5.1,5.1,4.9,4.9,171420
DSE-2015,DBH1STMF,2015-10-11,4.9,4.9,4.9,4.9,62387
DSE-2015,DBH1STMF,2015-11-11,4.8,5.0,4.8,4.8,207120
DSE-2015,DBH1STMF,2015-12-11,4.8,4.9,4.6,4.7,273390
DSE-2015,DBH1STMF,2015-11-15,4.7,4.7,4.6,4.7,194600
DSE-2015,DBH1STMF,2015-11-16,5.0,5.0,4.7,4.8,94201
DSE-2015,DBH1STMF,2015-11-17,4.8,4.9,4.8,4.8,200600
DSE-2015,DBH1STMF,2015-11-18,4.7,4.9,4.7,4.9,100050
DSE-2015,DBH1STMF,2015-11-19,4.9,4.9,4.8,4.9,95447
DSE-2015,DBH1STMF,2015-11-22,4.9,4.9,4.8,4.9,160500
DSE-2015,DBH1STMF,2015-11-23,5.0,5.0,4.9,5.0,272410
DSE-2015,DBH1STMF,2015-11-24,4.9,5.0,4.9,5.0,90230
DSE-2015,DBH1STMF,2015-11-25,5.0,5.0,4.9,4.9,240344
DSE-2015,DBH1STMF,2015-11-26,5.0,5.1,5.0,5.0,271860
DSE-2015,DBH1STMF,2015-11-29,5.0,5.1,5.0,5.1,150100
DSE-2015,DBH1STMF,2015-11-30,5.0,5.1,4.9,5.0,170255
DSE-2015,DBH1STMF,2015-01-12,4.9,5.1,4.9,5.0,93910
DSE-2015,DBH1STMF,2015-02-12,5.0,5.0,4.8,4.9,514700
DSE-2015,DBH1STMF,2015-03-12,4.9,5.0,4.9,4.9,124239
DSE-2015,DBH1STMF,2015-06-12,4.8,5.0,4.8,4.9,97775
DSE-2015,DBH1STMF,2015-07-12,4.9,5.0,4.9,4.9,78120
DSE-2015,DBH1STMF,2015-08-12,4.9,5.0,4.9,5.0,126731
DSE-2015,DBH1STMF,2015-09-12,4.9,5.0,4.9,5.0,48504
DSE-2015,DBH1STMF,2015-10-12,5.0,5.2,4.9,5.1,189350
DSE-2015,DBH1STMF,2015-12-13,5.1,5.1,4.9,5.0,96900
DSE-2015,DBH1STMF,2015-12-14,4.9,5.0,4.9,5.0,213927
DSE-2015,DBH1STMF,2015-12-15,5.0,5.0,4.9,5.0,43200
DSE-2015,DBH1STMF,2015-12-17,4.9,5.0,4.8,4.9,64550
DSE-2015,DBH1STMF,2015-12-20,4.9,5.0,4.9,4.9,45310
DSE-2015,DBH1STMF,2015-12-21,4.9,5.0,4.9,5.0,40290
DSE-2015,DBH1STMF,2015-12-22,4.9,5.0,4.9,5.0,220096
DSE-2015,DBH1STMF,2015-12-23,4.9,5.0,4.9,5.0,22995
DSE-2015,DBH1STMF,2015-12-24,4.9,5.0,4.9,5.0,71101
DSE-2015,DBH1STMF,2015-12-27,4.9,4.9,4.9,4.9,38950
DSE-2015,DBH1STMF,2015-12-28,4.9,5.0,4.9,5.0,39000
DSE-2015,DBH1STMF,2015-12-29,5.0,5.0,4.9,4.9,106740
DSE-2015,DBH1STMF,2015-12-30,4.9,5.0,4.9,5.0,35850
DSE-2015,DBH1STMF,2015-12-31,4.9,5.0,4.9,4.9,55380
DSE-2015,GREENDELMF,2015-01-01,4.6,4.6,4.5,4.5,4751
DSE-2015,GREENDELMF,2015-05-01,4.5,4.5,4.5,4.5,25780
DSE-2015,GREENDELMF,2015-06-01,4.5,4.5,4.4,4.5,41450
DSE-2015,GREENDELMF,2015-07-01,4.4,4.5,4.4,4.5,52686
DSE-2015,GREENDELMF,2015-08-01,4.4,4.5,4.4,4.5,59968
DSE-2015,GREENDELMF,2015-11-01,4.4,4.5,4.4,4.5,151600
DSE-2015,GREENDELMF,2015-12-01,4.5,4.5,4.4,4.5,58850
DSE-2015,GREENDELMF,2015-01-13,4.4,4.5,4.4,4.4,16450
DSE-2015,GREENDELMF,2015-01-14,4.5,4.5,4.3,4.4,187406
DSE-2015,GREENDELMF,2015-01-15,4.4,4.5,4.4,4.4,91450
DSE-2015,GREENDELMF,2015-01-18,4.5,4.5,4.4,4.5,173212
DSE-2015,GREENDELMF,2015-01-19,4.5,4.5,4.4,4.4,360900
DSE-2015,GREENDELMF,2015-01-20,4.5,4.6,4.4,4.4,87300
DSE-2015,GREENDELMF,2015-01-21,4.4,4.5,4.4,4.4,112800
DSE-2015,GREENDELMF,2015-01-22,4.4,4.4,4.4,4.4,139548
DSE-2015,GREENDELMF,2015-01-25,4.4,4.4,4.3,4.3,226000
DSE-2015,GREENDELMF,2015-01-26,4.3,4.3,4.2,4.3,52100
DSE-2015,GREENDELMF,2015-01-27,4.4,4.4,4.2,4.3,257876
DSE-2015,GREENDELMF,2015-01-28,4.3,4.4,4.3,4.3,52500
DSE-2015,GREENDELMF,2015-01-29,4.4,4.4,4.2,4.3,49200
DSE-2015,GREENDELMF,2015-01-02,4.3,4.4,4.2,4.2,24417
DSE-2015,GREENDELMF,2015-02-02,4.3,4.5,4.2,4.3,158906
DSE-2015,GREENDELMF,2015-03-02,4.3,4.4,4.3,4.4,119928
DSE-2015,GREENDELMF,2015-04-02,4.4,4.5,4.4,4.5,139058
DSE-2015,GREENDELMF,2015-05-02,4.4,4.5,4.4,4.5,198110
DSE-2015,GREENDELMF,2015-08-02,4.4,4.4,4.3,4.4,30348
DSE-2015,GREENDELMF,2015-09-02,4.4,4.4,4.2,4.3,828500
DSE-2015,GREENDELMF,2015-10-02,4.3,4.5,4.3,4.4,175186
DSE-2015,GREENDELMF,2015-11-02,4.5,4.6,4.3,4.4,368867
DSE-2015,GREENDELMF,2015-12-02,4.5,4.6,4.4,4.6,678311
DSE-2015,GREENDELMF,2015-02-15,4.7,4.7,4.4,4.5,133300
DSE-2015,GREENDELMF,2015-02-16,4.4,4.5,4.4,4.5,139185
DSE-2015,GREENDELMF,2015-02-17,4.5,4.6,4.5,4.6,269501
DSE-2015,GREENDELMF,2015-02-18,4.6,4.7,4.5,4.6,276000
DSE-2015,GREENDELMF,2015-02-19,4.6,4.7,4.5,4.6,303500
DSE-2015,GREENDELMF,2015-02-22,4.6,4.6,4.6,4.6,224600
DSE-2015,GREENDELMF,2015-02-23,4.7,4.7,4.6,4.6,293851
DSE-2015,GREENDELMF,2015-02-24,4.5,4.7,4.5,4.6,271528
DSE-2015,GREENDELMF,2015-02-25,4.6,4.6,4.4,4.4,490296
DSE-2015,GREENDELMF,2015-02-26,4.6,4.6,4.4,4.5,215600
DSE-2015,GREENDELMF,2015-01-03,4.6,4.7,4.5,4.7,56100
DSE-2015,GREENDELMF,2015-02-03,4.5,4.5,4.4,4.5,32500
DSE-2015,GREENDELMF,2015-03-03,4.4,4.5,4.4,4.5,202500
DSE-2015,GREENDELMF,2015-04-03,4.4,4.5,4.4,4.5,205931
DSE-2015,GREENDELMF,2015-05-03,4.4,4.5,4.4,4.4,6500
DSE-2015,GREENDELMF,2015-08-03,4.5,4.5,4.4,4.4,36100
DSE-2015,GREENDELMF,2015-09-03,4.4,4.4,4.3,4.4,120000
DSE-2015,GREENDELMF,2015-10-03,4.4,4.4,4.3,4.4,38000
DSE-2015,GREENDELMF,2015-11-03,4.3,4.4,4.3,4.4,204987
DSE-2015,GREENDELMF,2015-12-03,4.3,4.4,4.3,4.3,47100
DSE-2015,GREENDELMF,2015-03-15,4.3,4.4,4.2,4.3,325750
DSE-2015,GREENDELMF,2015-03-16,4.4,4.4,4.2,4.3,104620
DSE-2015,GREENDELMF,2015-03-18,4.2,4.3,4.2,4.3,151850
DSE-2015,GREENDELMF,2015-03-19,4.3,4.3,4.2,4.3,145500
DSE-2015,GREENDELMF,2015-03-22,4.2,4.3,4.2,4.2,39793
DSE-2015,GREENDELMF,2015-03-23,4.3,4.3,4.2,4.3,231500
DSE-2015,GREENDELMF,2015-03-24,4.2,4.2,4.2,4.2,178800
DSE-2015,GREENDELMF,2015-03-25,4.1,4.2,4.1,4.2,38500
DSE-2015,GREENDELMF,2015-03-29,4.2,4.2,4.1,4.2,130500
DSE-2015,GREENDELMF,2015-03-30,4.1,4.2,4.1,4.2,196969
DSE-2015,GREENDELMF,2015-03-31,4.2,4.2,4.1,4.2,93000
DSE-2015,GREENDELMF,2015-01-04,4.1,4.2,4.1,4.2,137000
DSE-2015,GREENDELMF,2015-02-04,4.1,4.2,4.0,4.1,46800
DSE-2015,GREENDELMF,2015-05-04,4.1,4.1,4.1,4.1,28355
DSE-2015,GREENDELMF,2015-06-04,4.1,4.2,4.0,4.0,143282
DSE-2015,GREENDELMF,2015-07-04,4.0,4.0,3.9,4.0,131544
DSE-2015,GREENDELMF,2015-08-04,3.9,3.9,3.8,3.9,139299
DSE-2015,GREENDELMF,2015-09-04,3.9,4.0,3.8,3.9,17000
DSE-2015,GREENDELMF,2015-12-04,3.8,3.9,3.8,3.8,176975
DSE-2015,GREENDELMF,2015-04-13,3.9,3.9,3.9,3.9,14233
DSE-2015,GREENDELMF,2015-04-15,3.7,4.0,3.7,3.9,20265
DSE-2015,GREENDELMF,2015-04-16,3.7,4.1,3.7,4.0,38500
DSE-2015,GREENDELMF,2015-04-19,4.0,4.0,3.9,4.0,17110
DSE-2015,GREENDELMF,2015-04-20,3.9,4.0,3.9,3.9,31990
DSE-2015,GREENDELMF,2015-04-21,3.8,4.0,3.8,3.9,72000
DSE-2015,GREENDELMF,2015-04-22,3.9,3.9,3.9,3.9,11500
DSE-2015,GREENDELMF,2015-04-23,3.8,3.9,3.7,3.8,137300
DSE-2015,GREENDELMF,2015-04-26,3.8,3.9,3.7,3.8,4800
DSE-2015,GREENDELMF,2015-04-27,3.8,4.1,3.8,4.0,197000
DSE-2015,GREENDELMF,2015-04-29,3.8,3.9,3.7,3.8,64700
DSE-2015,GREENDELMF,2015-04-30,3.8,3.8,3.7,3.7,18600
DSE-2015,GREENDELMF,2015-04-05,3.7,3.8,3.7,3.7,147500
DSE-2015,GREENDELMF,2015-05-05,3.7,3.8,3.6,3.8,176594
DSE-2015,GREENDELMF,2015-06-05,3.7,4.1,3.7,3.9,877150
DSE-2015,GREENDELMF,2015-07-05,3.9,4.0,3.8,3.9,228641
DSE-2015,GREENDELMF,2015-10-05,4.0,4.2,3.9,4.1,459659
DSE-2015,GREENDELMF,2015-11-05,4.2,4.3,4.1,4.2,187510
DSE-2015,GREENDELMF,2015-12-05,4.4,4.5,4.3,4.3,1245325
